asset_uuid,title,identifier,publisher,manifest_uri
U1KhgvUYjfCcedJFHYNs6R34,PR_061 - LB 1095/2 (Max Rooses),tg:rubdoc:4312:m1,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/U1KhgvUYjfCcedJFHYNs6R34.json
k1OeOfTSRHSYmKRQhZnwoSeD,PO_009 - LB 1129/1 (Max Rooses),tg:rubdoc:4313:m1,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/k1OeOfTSRHSYmKRQhZnwoSeD.json
kDeeWtnVA7QIXRQMXXmH6inm,PO_106 - LB 1151/5 (Max Rooses),tg:rubdoc:4314:m1,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/kDeeWtnVA7QIXRQMXXmH6inm.json
U1dfIDWrde7lIXnWHEJbFmVx,PO_111 - [losse stukken] (Max Rooses),tg:rubdoc:4315:m1,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/U1dfIDWrde7lIXnWHEJbFmVx.json
K1WLYbMYLedM6aUQUAKwDqIQ,PO_211 - LB 1181 (Max Rooses),tg:rubdoc:4316:m1,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/K1WLYbMYLedM6aUQUAKwDqIQ.json
R1i6paLJHITeT7HoEZxXJure,PO_262 - LB 1200 (Max Rooses),tg:rubdoc:4317:m1,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/R1i6paLJHITeT7HoEZxXJure.json
WdhEgLKVyQTPMUNeFdfk7oHO,PO_301 - LB 1219/2 (Max Rooses),tg:rubdoc:4318:m1,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/WdhEgLKVyQTPMUNeFdfk7oHO.json
KGH6mLYgH7foAQIPsu71mc3B,PO_344 - LB 1244 (Max Rooses),tg:rubdoc:4319:m1,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/KGH6mLYgH7foAQIPsu71mc3B.json
bSNnP6I39FtEEpkgUleHdi0K,SH_071 - LB 1388 (Max Rooses),tg:rubdoc:4320:m1,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/bSNnP6I39FtEEpkgUleHdi0K.json
bPgpvpShvbKZfp8aHMCDYbdp,HS_035 - LB 1556/5 (Max Rooses),tg:rubdoc:4321:m1,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/bPgpvpShvbKZfp8aHMCDYbdp.json
B1TeRs8dKQSZ8iDdVdARgNdY,HS_084 - LB Add bij 1567 (Max Rooses),tg:rubdoc:4322:m1,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/B1TeRs8dKQSZ8iDdVdARgNdY.json
h1LFRGBMmiWBGOcCXXoD5Sde,HS_094 - LB 1571 (Max Rooses),tg:rubdoc:4323:m1,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/h1LFRGBMmiWBGOcCXXoD5Sde.json
X1hbM6mZgedTOyQgTahFLY69,CO_011 - LB 1576/2 (Max Rooses),tg:rubdoc:4324:m1,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/X1hbM6mZgedTOyQgTahFLY69.json
b1ArxoKJqVefMRqPOZzlUyk3,LS_054 - LB 1649/3 (Max Rooses),tg:rubdoc:4325:m1,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/b1ArxoKJqVefMRqPOZzlUyk3.json
G2MUUEMNOMR7hKoHeBzAcxgV,LS_087 - LB 1662 (Max Rooses),tg:rubdoc:4326:m1,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/G2MUUEMNOMR7hKoHeBzAcxgV.json
Y1ktbZYNZpdVgXnM7XH9aFnG,IM_127 - LB 2163 (Max Rooses),tg:rubdoc:4327:m1,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/Y1ktbZYNZpdVgXnM7XH9aFnG.json
YHZOKGhFiabhdUUhX9IML7V7,Christus en zes Apostelen,RH.S.218,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/YHZOKGhFiabhdUUhX9IML7V7.json
Y2NlSTeGQjatBiZkZSUdMF1A,De opwekking van Lazarus,RH.S.226,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/Y2NlSTeGQjatBiZkZSUdMF1A.json
mMHMOOYVEfTpk9dOUHwZGZSQ,RH.T.0023/v (opschrift),,Rubenshuis (Antwerpen),https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/mMHMOOYVEfTpk9dOUHwZGZSQ.json
K2ipcZYNCoVZwUfesBnEUAD6,RH.T.0022/v,,Rubenshuis (Antwerpen),https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/K2ipcZYNCoVZwUfesBnEUAD6.json
n2bbmDIaYhCkUWsMCen0y9xb,RH.T.0012/v (opschrift),,Rubenshuis (Antwerpen),https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/n2bbmDIaYhCkUWsMCen0y9xb.json
q2ARDSH6ZcTjIEkgRSwlCT1C,Watermerk druiventros RH.T.0020,,Rubenshuis (Antwerpen),https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/q2ARDSH6ZcTjIEkgRSwlCT1C.json
f1fBJxhSSQ4YdlDtOWuZADqE,Watermerk kroon RH.T.0021,,Rubenshuis (Antwerpen),https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/f1fBJxhSSQ4YdlDtOWuZADqE.json
V1OFQYxZLsQkaftVdEu6rK7r,"Huisaltaar met voorstelling van O.L.Vrouw, de H. Anna en de H. Joachim",RH.M.096,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/V1OFQYxZLsQkaftVdEu6rK7r.json
zZn3iNcRmUIheivX9SfTP3hu,Dronken Silenus,RH.B.069,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/zZn3iNcRmUIheivX9SfTP3hu.json
C7KSUsncJTPTHNDSIUgfw0fN,De kunstkamer van Cornelis van der Geest,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/C7KSUsncJTPTHNDSIUgfw0fN.json
s2LmPZYYNwcdPeF8IOlYbzS9,x149039l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/s2LmPZYYNwcdPeF8IOlYbzS9.json
o2aWLThQYdiOUlWPYZUzrSRi,x149042l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/o2aWLThQYdiOUlWPYZUzrSRi.json
HkOtYLVUeZKaJacNQi5k2AFQ,x149044l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/HkOtYLVUeZKaJacNQi5k2AFQ.json
T2dUNYXVITUUoPc5cE1ep857,x149043l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/T2dUNYXVITUUoPc5cE1ep857.json
D1XkhDLeItYLcYCVI80rxNAA,x149041l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/D1XkhDLeItYLcYCVI80rxNAA.json
a1PQNpBNrJekdIaMCeV1qO2N,Notitieboek over de Jordaenstentoonstelling van 1905,tg:rubhs:219:m1,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/a1PQNpBNrJekdIaMCeV1qO2N.json
u1FdpfdROeQijgWGWVku9pJw,"Laatste drukproef voor de prospectus van Rubens leven en werken, met opschrift (van L.H. Smeding?)",tg:rubdoc:4330:m1,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/u1FdpfdROeQijgWGWVku9pJw.json
C1TXHEPSSPlMhPkIKn11TDsy,"Notitieboek met op de rug opschrift ""Notas over Rubens""",tg:rubhs:218:m1,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/C1TXHEPSSPlMhPkIKn11TDsy.json
ypPDYLTBSTOasAHCfyYePctr,Documentatie over Rubens (bundel I),tg:rubdoc:4228:m1,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/ypPDYLTBSTOasAHCfyYePctr.json
Z1hefOZYHeYXMfMiRIpxoj2Y,Documentatie over Rubens (bundel II),tg:rubdoc:4229:m1,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/Z1hefOZYHeYXMfMiRIpxoj2Y.json
EaHIl6TeETOuOJZBXaGlSJSx,"Band met oud opschrift ""Dossier Rubens""",tg:rubdoc:4230:m1,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/EaHIl6TeETOuOJZBXaGlSJSx.json
QeLTdcWfnAfMAUsfPoAAJ3Jt,Documentatie ter voorbereiding van de tentoonstelling 'L'Art Belge au XVIIe siècle' (mei - november 1910) in het Jubelpark te Brussel (bundel),tg:rubdoc:4236:m1,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/QeLTdcWfnAfMAUsfPoAAJ3Jt.json
xIfSVmVOUWmVgUP9PsCywJan,Documentatie over de Jordaenstentoonstelling van 1905 (bundel III),tg:rubdoc:4235:m1,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/xIfSVmVOUWmVgUP9PsCywJan.json
e2TdaClWfvhICVSTCNw5aLzb,Documentatie over de Jordaenstentoonstelling van 1905 (bundel I),tg:rubdoc:4233:m1,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/e2TdaClWfvhICVSTCNw5aLzb.json
H2aeNWcHZTi9AU3sZRr2XNtb,Documentatie over de Jordaenstentoonstelling van 1905 (bundel II),tg:rubdoc:4234:m1,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/H2aeNWcHZTi9AU3sZRr2XNtb.json
k2BhdaJOeDlVWgEGQsBr9RTI,De Verloochening van de H. Petrus,RH.LBI.2014.008,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/k2BhdaJOeDlVWgEGQsBr9RTI.json
w2bEKVLcNzMlFtGZbd5yUH1c,De kunstkamer van Cornelis van der Geest,RH.S.171,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/w2bEKVLcNzMlFtGZbd5yUH1c.json
yJpjJCarbvjLSemfWFDHny56,De kunstkamer van Cornelis van der Geest,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/yJpjJCarbvjLSemfWFDHny56.json
p2auhbVScfMstU9RFSdAQirV,x149446l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/p2auhbVScfMstU9RFSdAQirV.json
q1waQIJj7vaNcWrTTM2a0Gbl,x149431l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/q1waQIJj7vaNcWrTTM2a0Gbl.json
u1HMVuNOmRXaZaRU3ABGWkWs,x149434l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/u1HMVuNOmRXaZaRU3ABGWkWs.json
v1LZ9Jh9YbjeYgWDRRAarAWr,x149433l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/v1LZ9Jh9YbjeYgWDRRAarAWr.json
vRMXRBVEboaEju6OemP5m8kl,x149427l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/vRMXRBVEboaEju6OemP5m8kl.json
w1bcaQKmMwQhLriFSg4wXGw5,x149452l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/w1bcaQKmMwQhLriFSg4wXGw5.json
y1QmrOWVYELQXMhZacHBV5cJ,x149444l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/y1QmrOWVYELQXMhZacHBV5cJ.json
RNUdhiKoAWaDN8bpJ5YqXVpD,x149448l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/RNUdhiKoAWaDN8bpJ5YqXVpD.json
SeNfcZRNkVPaTcNbRa3fYfwz,x149440l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/SeNfcZRNkVPaTcNbRa3fYfwz.json
T2dWKPueGUCPHLidbMIUspsF,x149430l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/T2dWKPueGUCPHLidbMIUspsF.json
D1OjMPZWGnrYVBWnREnqW4SU,x149457l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/D1OjMPZWGnrYVBWnREnqW4SU.json
G1Lg8BWRZ9rEdaUNkYk0e6Fg,x149438l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/G1Lg8BWRZ9rEdaUNkYk0e6Fg.json
G1eZJQd8TJHAaRvZaiboob8U,x149451l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/G1eZJQd8TJHAaRvZaiboob8U.json
GbPNUJmQUTTZNRaZIWKidXmw,x149441l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/GbPNUJmQUTTZNRaZIWKidXmw.json
HEgkVWRFUgsadIHXUMcesnar,x149454l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/HEgkVWRFUgsadIHXUMcesnar.json
LmVmpRlVbW9DUeKcBUJ6ExAu,x149439l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/LmVmpRlVbW9DUeKcBUJ6ExAu.json
N1caYiQLTYaZpTPhmOuo9sls,x149435l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/N1caYiQLTYaZpTPhmOuo9sls.json
O1WbWmRcXgoPefZJnTWjqhaW,x149429l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/O1WbWmRcXgoPefZJnTWjqhaW.json
P2IbncUPpftQVOUUAoaghSHF,x149442l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/P2IbncUPpftQVOUUAoaghSHF.json
PM9KNHsRtcgXVV9RRZgwdZJN,x149447l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/PM9KNHsRtcgXVV9RRZgwdZJN.json
W2IhTYClX9R7RJt7f9ISKzFl,x149445l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/W2IhTYClX9R7RJt7f9ISKzFl.json
WSlfWWhWMQGWmlvLZ1S5VZ4n,x149449l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/WSlfWWhWMQGWmlvLZ1S5VZ4n.json
X1BYHTnMqQQdULgvLPzTny2y,x149455l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/X1BYHTnMqQQdULgvLPzTny2y.json
X1WfHMffcRKJghInNq4oYB8V,x149426l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/X1WfHMffcRKJghInNq4oYB8V.json
Z1SfTVhNqqndoJhV5YiZFWta,x149432l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/Z1SfTVhNqqndoJhV5YiZFWta.json
b1ElHkPUVEUSaXTNWcjuj7tC,x149456l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/b1ElHkPUVEUSaXTNWcjuj7tC.json
f2IKhULjONPhOJsAXP98LLOq,x149437l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/f2IKhULjONPhOJsAXP98LLOq.json
g1NuJCaeJZmOkRc8ijlowe1w,x149428l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/g1NuJCaeJZmOkRc8ijlowe1w.json
g1OXdHVcUURbGe4dMpWndQ3v,x149453l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/g1OXdHVcUURbGe4dMpWndQ3v.json
g2PQRUHPiLKgNtjYbfzeQwzu,x149443l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/g2PQRUHPiLKgNtjYbfzeQwzu.json
i1KSQqvdeKSXAbaTrmEFENwQ,x149436l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/i1KSQqvdeKSXAbaTrmEFENwQ.json
k1CTdKTWgYOjdX4edULB3pPr,x149450l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/k1CTdKTWgYOjdX4edULB3pPr.json
o2KNVQMikRNFYQTBeQNOkD7z,x149458l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/o2KNVQMikRNFYQTBeQNOkD7z.json
o6WePHWTJQdQTzNM48UwA0NK,x149425l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/o6WePHWTJQdQTzNM48UwA0NK.json
p2HZRgaigMMeVMRJBZumP3FK,x149424l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/p2HZRgaigMMeVMRJBZumP3FK.json
A2WknU6UbhVvRLOPSaf7Kgeg,x149423l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/A2WknU6UbhVvRLOPSaf7Kgeg.json
p24kleHjkQYbbTdrnEsOnXOn,x149460l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/p24kleHjkQYbbTdrnEsOnXOn.json
q2bIf7HNWbPLhfiG9K7JIekb,x149466l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/q2bIf7HNWbPLhfiG9K7JIekb.json
qi9KEFPaaNYeHNIRUuDuUuli,x149459l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/qi9KEFPaaNYeHNIRUuDuUuli.json
yZHfULSOIDTpJVJprQISWOmB,x149469l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/yZHfULSOIDTpJVJprQISWOmB.json
R2R8fjVIFQgCHpaeCsMpoVPZ,x149463l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/R2R8fjVIFQgCHpaeCsMpoVPZ.json
D1qTtknSQcvik9jFZRs7tCM6,x149468l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/D1qTtknSQcvik9jFZRs7tCM6.json
MMLUbZQAiFY8catiYpZfIbh9,x149461l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/MMLUbZQAiFY8catiYpZfIbh9.json
N2RNSUu2GjciaXd8XIXlp6PL,x149462l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/N2RNSUu2GjciaXd8XIXlp6PL.json
NA6RUJTUDAeWCmSdFuQdx9gB,x149470l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/NA6RUJTUDAeWCmSdFuQdx9gB.json
P1WCjXVJLNmUYGFKMYmgdJKm,x149467l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/P1WCjXVJLNmUYGFKMYmgdJKm.json
p1GVclW6QUNLcbfPO5gVAWD6,x149464l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/p1GVclW6QUNLcbfPO5gVAWD6.json
p2E4OIIWDePIHgliYLLF4LeA,x149482l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/p2E4OIIWDePIHgliYLLF4LeA.json
q1Qh7jTQ5RRVQalZqEmhSw5B,x149500l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/q1Qh7jTQ5RRVQalZqEmhSw5B.json
q2VZSarXVbZp8RSZYRwVz6k9,x149495l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/q2VZSarXVbZp8RSZYRwVz6k9.json
rJgZKOaOaBliPWndbfVwTovD,x149477l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/rJgZKOaOaBliPWndbfVwTovD.json
t2ZXljgdefdMiJlHDvVYL9Vx,x149465l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/t2ZXljgdefdMiJlHDvVYL9Vx.json
u1oXTGNeKOXHPGfVoJgAa5ZW,x149489l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/u1oXTGNeKOXHPGfVoJgAa5ZW.json
vraNeIiLqRjNmTgl5Dn97so7,x149479l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/vraNeIiLqRjNmTgl5Dn97so7.json
z2QEbiZVlZaMX2lLgXxUt5em,x149499l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/z2QEbiZVlZaMX2lLgXxUt5em.json
zcGkFFrTrOIPPPUQdoNVrESn,x149501l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/zcGkFFrTrOIPPPUQdoNVrESn.json
PWbTWWUbaOd5QaATTcu1xgWp,x149476l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/PWbTWWUbaOd5QaATTcu1xgWp.json
QSSFnPDUmUqEOfMdida0bOB8,x149475l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/QSSFnPDUmUqEOfMdida0bOB8.json
QhLoHXU9UJOKekjUmSdxocM1,x149481l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/QhLoHXU9UJOKekjUmSdxocM1.json
R1PbRrbFSblxYZKYXjzykWX2,x149492l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/R1PbRrbFSblxYZKYXjzykWX2.json
R2QXgClgaoHStbnHKCpU6Are,x149478l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/R2QXgClgaoHStbnHKCpU6Are.json
S1leXGRwVSIicY4VeXPWySd3,x149497l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/S1leXGRwVSIicY4VeXPWySd3.json
BWiabnVZfAjbh82gRhbCxXed,x149502l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/BWiabnVZfAjbh82gRhbCxXed.json
C1LNWVkVTrNjZeK999HiDeiK,x149503l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/C1LNWVkVTrNjZeK999HiDeiK.json
D1WUh7CPCZgGiCWCWbm0OHPj,x149487l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/D1WUh7CPCZgGiCWCWbm0OHPj.json
DUiUlOdEhTkRZ4aAXpFY2bLF,x149493l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/DUiUlOdEhTkRZ4aAXpFY2bLF.json
G1jDkZsNKVqVbUQrKMXZbozA,x149485l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/G1jDkZsNKVqVbUQrKMXZbozA.json
HjJOjNZRaNplOFuFHxq2Cmai,x149498l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/HjJOjNZRaNplOFuFHxq2Cmai.json
K1IHQFFOBPbLTjaJOTJSQT7W,x149496l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/K1IHQFFOBPbLTjaJOTJSQT7W.json
LhMPdXdEUFkVNsabehiNNtYU,x149486l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/LhMPdXdEUFkVNsabehiNNtYU.json
PPQQ79TaZ6dgPTdJVmNF66gv,x149494l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/PPQQ79TaZ6dgPTdJVmNF66gv.json
W2HUEMRVUcppnIiXOsobTUHa,x149472l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/W2HUEMRVUcppnIiXOsobTUHa.json
Y1fXYfIbXg8cVS7rtfBcIMUN,x149473l.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/Y1fXYfIbXg8cVS7rtfBcIMUN.json
